,Text,Date,Retweets,Favorites,Mentions,HashTags
400,"Good job Lockdown Larry @GovLarryHogan https://www.fox5dc.com/news/maryland-murder-suspect-was-freed-due-to-covid-concerns-before-allegedly-stabbing-63-year-old-to-death While you illegally strip law abiding citizens of their rights, you release criminals to kill people.",2020-08-09 12:48:59+00:00,64,100,@GovLarryHogan,
401,We have witnessed the biggest moving of goalposts in history. A temporary ‘3 week’ lockdown to ‘protect the NHS’ has morphed into ‘We must accept a ‘New Normal’ of mandatory masks &amp; ‘social distancing’ &amp; change forever the way we live our lives’. Did we ever have a vote on this? ,2020-08-09 12:48:54+00:00,506,999,,
402,so I have never baked massive cakes until this lockdown.. ,2020-08-09 12:45:37+00:00,6,37,,
403,"There is a global awakening regardless of how the establishment media frames it, and it will be impossible to keep the lid on this for much longer. #Lockdown #Protest https://www.activistpost.com/2020/08/covering-up-the-awakening-massive-lockdown-protest-in-berlin-downplayed-and-demonized-by-msm.html?utm_term=Autofeed&amp;utm_campaign=Echobox&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1596956856",2020-08-09 12:43:31+00:00,33,59,,#Lockdown #Protest
404,Atl needs to be put on lockdown for a minute. Too much going out. Too many out of Towners coming in for the wrong reasons. Too much bad energy. Were losing what made the city what it is.,2020-08-09 12:38:42+00:00,6,28,,
405,"Interesting that so early into the partial lockdown, politicians and public health officials are preparing people in Kildare, Laois and Offaly for the risk of it going on longer than 2 weeks.",2020-08-09 12:38:27+00:00,40,182,,
406,"Lockdown protests took place Saturday in London, Plymouth, Brighton,Norwich, Cardiff, Belfast, Southampton, Bristol, Liverpool, Newcastle, Birmingham, Nottingham, Leeds, Edinburgh, Glasgow, Aberdeen &amp; Manchester yesterday. They were organised by outfit called ""Save Our Rights UK"" ",2020-08-09 12:38:05+00:00,233,415,,
407,i miss the part of lockdown where i got to stay in a hotel for free every week cause of work ,2020-08-09 12:37:34+00:00,0,111,,
408,Finally tapos na yung lockdown!! Beach trip sino g? ,2020-08-09 12:36:18+00:00,13,819,,
409,"Great to see the West Cork @GardaTraffic Division taking a very proactive approach in preventing the spread of COVID-19 with overcrowded beaches, thus ensuring that rebel county doesn't slip backwards into a lockdown scenario again. @RepublicofPeter",2020-08-09 12:35:14+00:00,6,61,@GardaTraffic @RepublicofPeter,
410,The Lockdown Cookbook is now available to download! It features recipes from 4 Migrateful chefs and other amazing contributors such as @chukusLDN and @5oclockapron. 50% of profits will go to Migrateful and @TrussellTrust! Download a copy here: https://www.thelockdowncookbook.co.uk/purchase-the-cookbook,2020-08-09 12:35:04+00:00,11,21,@chukusLDN @5oclockapron @TrussellTrust,
411,"The mental health issues related to our lockdown and the pandemic are especially hard for people with depression. NAMI, The National Alliance on Mental Illness has a 24-hour helpline: 800-950-6264. ",2020-08-09 12:34:42+00:00,10,15,,
412,"I know lockdown made loads of people feel trapped, but for the first time in my life I was free from certain toxic relationships and it was incredibly liberating. I miss that.",2020-08-09 12:34:10+00:00,1,151,,
413,"If Sancho goes back to Dortmund and starts training tomorrow, his London trip is meaningless. However, it feels odd that they would allow him to go a party in London given that they fined him for having a lockdown haircut. If he doesn’t, maybe it’s close or he’s forcing a move.",2020-08-09 12:33:26+00:00,41,426,,
414,Your fed up fave is on BBC Scotland tonight where I’ll be continuing to question the recent actions of the SQA and their perceived attitude towards the working class. Navigating this under lockdown was no doubt tricky but I strongly feel it could have been handled better. ,2020-08-09 12:31:20+00:00,6,103,,
415,Now they are telling people in the 3 counties not to go on holiday even if its paid for. And no guarantee this lockdown will not be longer than 2 weeks.. Wake up..,2020-08-09 12:30:51+00:00,21,69,,
416," ""The silent COVID-19 death toll: Far more Australians will kill themselves because of coronavirus lockdown than those who die of the virus, experts say"" ",2020-08-09 12:26:11+00:00,33,64,,
417,Occasionally I see lockdown sceptics making some interesting points that ought to be listened to. And occasionally I see stuff like this. ,2020-08-09 12:23:30+00:00,10,44,,
418,"“Canada hasn’t needed heroic or draconian measures beyond an initial lockdown to get the pandemic under control. All it needed was a set of sensible rules — and, crucially, a consensus across political parties that the rules were there to be followed.” ",2020-08-09 12:21:40+00:00,1852,6414,,
419,"Covid-19-related racism: Muslims are being blamed for England's coronavirus outbreaks Lockdown was announced by UK govt in a slew of areas in northern England with significantly Muslim population, where cases have spiked just hours before Eid al-Adha. ",2020-08-09 12:20:23+00:00,33,52,,
420,"The Home Office spent more than a million pounds deporting hundreds of people at the height of lockdown, despite banning international travel. They deported a Polish woman who had lived here for 10 years, forcing her to leave her 11-year-old son behind. ",2020-08-09 12:18:47+00:00,262,174,,
421,Pep Lijnders: “I try to make each training session a masterpiece. Lockdown gave me time to prepare new sessions and to get new ideas.” ,2020-08-09 12:11:45+00:00,11,156,,
422,"Our beaches are packed today. Please stay away at this time, take care of yourself and of others. Our little island is extremely fragile right now. Economically & on a human level we dont want another lockdown. #WexfordTogether @aaroadwatch @rtenews @SouthEastRadio @beat102103",2020-08-09 12:10:16+00:00,69,174,@aaroadwatch @rtenews @SouthEastRadio @beat102103,#WexfordTogether
423,"Updated figure for illegal Channel arrivals since start of 2018 - 6,623 including over 4,000 since so-called 'lockdown' started. Monitor the Channel madness. Check our Tracking Station every day.... ",2020-08-09 12:09:09+00:00,56,64,,
424,Living together in lockdown... ,2020-08-09 12:08:25+00:00,13,578,,
425,Society has built up reserves of social capital which have been very badly eroded since lockdown. There is still palpable paranoia among many - thanks to govt fear campaign and BBC etc relentless panic news. They’re rending the fabric of communities more than CV.,2020-08-09 12:05:13+00:00,22,87,,
426,The roads of Madurai wore a deserted look as the city witnessed complete lockdown. @xpresstn @shibasahu2012 Express photos | @KKSundar123,2020-08-09 12:05:00+00:00,21,45,@xpresstn @shibasahu2012 @KKSundar123,
427,"Everyone asking “will he still sign?” I think so, yes. But the €120mil that Man Utd initially agreed to pay is now extremely unrealistic. Even if the lockdown knocks their plans back by 6 weeks, that is £30mil in lost revenue. Now back in discussions with Dortmund over price. ",2020-08-09 12:03:59+00:00,34,470,,
428,I don't think they planned on kids thinking and researching for themselves during lockdown. ,2020-08-09 12:00:45+00:00,20,61,,
429,Here comes the winner of big brother naija lockdown 2020....of lay lay lay of #Laycon #iCONsForLaycon #BBNaija,2020-08-09 12:00:43+00:00,28,209,,#Laycon #iCONsForLaycon #BBNaija
430,"Watched this, really good with @AlexSalmond @Grouse_Beater @TasminaSheikh and Elaine C Smith Edinburgh Festivals in Lockdown https://youtu.be/FdM87Ji2rgQ via @YouTube",2020-08-09 11:59:29+00:00,12,22,@AlexSalmond @Grouse_Beater @TasminaSheikh @YouTube,
431,"Their transfer strategy followed the government’s information that fans could be back in stadiums by October. Obviously, when a second lockdown was imposed, that created a great deal of uncertainty around how realistic that timeframe is. Ultimately, that impacts Utd’s strategy.",2020-08-09 11:59:08+00:00,16,384,,
432,"WOW! That’s just awful...police doing their job...it’s a disgrace! I got stopped in March at start of lockdown, driving across town to an emergency dentist for temporary filling. I was nice. They were nice. I answered their questions...they thanked me and I left. Simple!",2020-08-09 11:57:17+00:00,11,117,,
433,"Hope you’re ok, and glad you recorded the incident. It’s impossible to deny there has been an escalation of police intimidation of black people since lockdown",2020-08-09 11:55:11+00:00,6,67,,
434,One bit in the British Museum podcast about collections care in lockdown hit me unexpectedly powerfully—that the building was used to the presence of human beings and the humidity they give off. ,2020-08-09 11:53:13+00:00,22,85,,
435,"Tablighi Jamaat: 44 foreigners choose to face trial over plea deal ""What am I guilty of? We did not break any law. I left the Markaz (the Tablighi centre in Delhi’s Nizamuddin) before the national lockdown was announced. I will stay and fight."" ",2020-08-09 11:50:45+00:00,517,1790,,
436,Came across this priest tackling the house church issue v well early on in lockdown &amp; started to follow on Twitter. Am now fascinated as the parish seems to take the view that lay people actually have brains/might want to learn theology without a view to eventual ordination. ,2020-08-09 11:49:25+00:00,4,74,,
437,"""Of 20 women the charity could not find a refuge for during lockdown, it said five were turned down by six separate refuges for not speaking English."" UK’s women’s refuges turn away victims who speak no English ",2020-08-09 11:48:42+00:00,65,123,,
438,"Join me in celebrating the ladies you love this Women's Day and stand the chance to WIN! To win a case of my delicate yet full-bodied Fb Rosé, tag the woman you'd like to share it with post-lockdown. Every share to your story earns an additional entry. T&amp;Cs apply. #LiveLarge pic.twitter.com/rQpz0OBd6c",2020-08-09 11:46:28+00:00,73,123,,#LiveLarge
439,"I don't blame anybody ,I blame myself for been used in the name of am a titan assist me. #MyTacha Before u near my DM make sure u r coming with lockdown receipt unless I drag u. That's how I lost 100k of loan to a Titan and the worst he is no more here. I cant be used again ",2020-08-09 11:45:13+00:00,183,207,,#MyTacha
440,"*NEW* Teachers! Planning for #backtoschool? Download the *free* Stay at Home! eBook &amp; activity pack now! Explore lockdown experiences through poems &amp; short stories with a choice of engaging activities, writing prompts, &amp; more. Pls share :D #edutwitter https://www.cranachanpublishing.co.uk/stay-at-home-2/",2020-08-09 11:42:30+00:00,37,47,,#backtoschool #edutwitter
441,Windhoek needs to go on lockdown!,2020-08-09 11:41:54+00:00,51,290,,
442,"I join @IYC in demanding that the govt provide jobs to crores of youth who have lost their jobs due to a botched economy &amp; a badly executed lockdown. The youth deserve respectable employment, not pakoras! ⁦@Allavaru⁩ @srinivasiyc⁩ ⁦@INCMaharashtra⁩ ⁦ #RozgarDo",2020-08-09 11:39:22+00:00,130,293,@IYC @Allavaru @srinivasiyc @INCMaharashtra,#RozgarDo
443,2nd lockdown in Europe is coming end of August...,2020-08-09 11:37:53+00:00,10,172,,
444,Did you know!!!COVID lockdown has been used 2unlock India’s most biodiverse forests! India’s inviolate areas are losing2 @moefcc ‘s forest clearance spree &amp; media is silent on this Draconian #WithdrawEIA2020 #IndiaNotForSale @PMOIndia @PrakashJavdekar @moefcc,2020-08-09 11:37:08+00:00,25,16,@moefcc @PMOIndia @PrakashJavdekar @moefcc,#WithdrawEIA2020 #IndiaNotForSale
445,How does one explain this? Slowdown & lockdown? Rs 5 crore to Rs 12 crore luxury homes fly off the shelf in Hyderabad. http://toi.in/kdLa-b35/a24gj via @timesofindia,2020-08-09 11:35:50+00:00,85,486,@timesofindia,
446,North Korea brings aid supplies to border town under lockdown: state media https://reut.rs/2XJHhgL,2020-08-09 11:35:03+00:00,32,87,,
447,"There must be immediate financial aid for people who can't afford to self isolate. It's reported that people aren't naming some contacts because they know they're in that category. We can’t ease lockdown any more, expert warns as testing calls grow. ",2020-08-09 11:34:49+00:00,12,15,,
448,A BBNaija LockDown asset Biggie’s resident house stylist! @DarlingNG behold your new ambassador This man amazes us every single day #BBNaija #TheRoyalArmy #PrinceBBNaija #BBNaija2020 #BBNaijaLockdown,2020-08-09 11:29:22+00:00,68,569,@DarlingNG,#BBNaija #TheRoyalArmy #PrinceBBNaija #BBNaija2020 #BBNaijaLockdown
449,1930's Great Depression - Britain had 3 Million (M) & America had 15 M unemployed people. 2014 - India had record high 48.26 M unemployed. Lockdown - 27 M Youth have lost jobs. What will it take to make #rozgar top Agenda? @IYC @srinivasiyc #IYCFoundationDay #RozgarDo,2020-08-09 11:28:58+00:00,196,416,@IYC @srinivasiyc,#rozgar #IYCFoundationDay #RozgarDo
450,The irony of it @RishiSunak @HMRCgovuk @JimHarraHMRC We couldn’t be supported for “complicated” &amp; fraud reasons. #furloughfraud #ForgottenPAYE #ForgottenLtd #ExcludedUK #newstarterjustice Two-thirds of UK’s furloughed workers continued job in lockdown ,2020-08-09 11:28:17+00:00,30,19,@RishiSunak @HMRCgovuk @JimHarraHMRC,#furloughfraud #ForgottenPAYE #ForgottenLtd #ExcludedUK #newstarterjustice
451,"Lovely to see our local butcher still thriving - was 95% commercial before lockdown. Great haul this morning for the usual Sunday banquet for the fam but grabbed a kilo of lambchops, a feast of rump steak, and some Cajun chicken too. Cheaper than any supermarket and local meat.",2020-08-09 11:27:55+00:00,5,91,,
452,"Day 6 Level 4 lockdown Melbourne taking its toll. Haven’t showered. My hair is oily. My legs are hairy. I smell. I ask John, whom I’ve been w for 40 yrs “If you were with a new partner would you make more of an effort?” His response: “Derr!” Good to know we’re on the same page",2020-08-09 11:27:43+00:00,10,582,,
453,I lowkey don't mind another lockdown?,2020-08-09 11:27:17+00:00,14,92,,
454,Boris Johnson 'would close pubs before schools' in local Covid-19 lockdown ,2020-08-09 11:26:10+00:00,12,32,,
455,WALLPAPER ALERT || VENDA Reminder: You are African and that means you’re powerful #Phonephotography #Africa #Black #lockdown #iphoneEdits,2020-08-09 11:25:25+00:00,11,31,,#Phonephotography #Africa #Black #lockdown #iphoneEdits
456,Week 1 of lockdown vs. week 6. ,2020-08-09 11:18:02+00:00,3,73,,
457,Government to discuss new lockdown rules for South Africa this week – BusinessTech @CyrilRamaphosa @GovernmentZA Its time to lift the bans &amp; open the economy. 300 k &amp; more ppl to lose their jobs. #OpenTourism #OpenEvents #LiftTheBan,2020-08-09 11:14:57+00:00,30,40,@CyrilRamaphosa @GovernmentZA,#OpenTourism #OpenEvents #LiftTheBan
458,"Hey Deeppee, thanks for the artshare! Coming back from a new-job enforced dry spell, I'm creating a sword and sorcery webcomic here: https://www.webtoons.com/en/challenge/cloven-hearth/list?title_no=396780 Originally inspired by free time during lockdown, so hurrah for the apocalypse. ",2020-08-09 11:12:52+00:00,51,65,,
459,Moral defensibility? From the man who can’t say how many kids he has. Whose government is spaffing millions to its mates on Covid contracts they can’t fulfil. Whose lack of concern for crisis when it emerged killed tens of thousands. Whose defence of Cummings destroyed lockdown ,2020-08-09 11:10:11+00:00,3363,14101,,
460,Lockdown in Poland.... Not allowed in the stadium. Motor Lublin FC Vs ROW Rybnik FC. And the Supporters of #MotorLublin hire out cranes to see their boys play at home. #football #Poland #COVID19,2020-08-09 11:10:01+00:00,74,335,,#MotorLublin #football #Poland #COVID19
461,The great thing about lockdown is that I’ve got loads of spare time to dedicate to having rows with people on the internet.,2020-08-09 11:09:24+00:00,13,208,,
462,We forget that for a lot of Nigerian parents church is their rocks and whole social life. This lockdown has been horrible for their mental health. These issues are never black and white but Twitter dey like to fradulently pontificate. ,2020-08-09 11:06:05+00:00,109,66,,
463,observer reporting majority of furloughed workers have carried on working for their employers during lockdown and has chosen to frame this by... blaming the workers for breaking the rules ,2020-08-09 11:04:26+00:00,182,428,,
464,"Under proactive leadership of PM Jacinda Ardern, New Zealand tallied 100 days w/out transmission of Covid-19. vigorous response to virus nationwide lockdown masks, testing, &amp; contact tracing Meanwhile, Trump's State Dept issues #NZ travel advisory. this under JFC!",2020-08-09 11:03:56+00:00,140,194,,#NZ
465,"""Rumour is Andrew Abercrombie and Co broke lockdown by helicoptering to Mount Buller."" (From @mick_minion tweet). Same Mt Buller, same Grollo Group:",2020-08-09 11:03:13+00:00,28,45,@mick_minion,
466,The Madurai simmakkal road looks deserted on Sunday as a complete #lockdown was announced following the increase in number of Covid-19 cases./express photo/k.k.sundar ,2020-08-09 11:00:20+00:00,21,24,,#lockdown
467,"""There's no science behind the term behavioural fatigue."" - Professor Robert West, member of the government's scientific pandemic influenza group on behaviours Watch @lewis_goodall's report into why the UK didn't lockdown sooner https://bbc.in/2XCFz0Q #Newsnight",2020-08-09 11:00:09+00:00,74,161,@lewis_goodall,#Newsnight
468,The dramatic drop in greenhouse gases and air pollutants seen during the global lockdown will have little impact on our warming planet say scientists. @BBCNews reports.,2020-08-09 11:00:01+00:00,35,70,@BBCNews,
469,"Since the shops are closed during the complete #lockdown,an auto driver ganesa murthi suffering to manage his day today monetary needs, he is involved in selling mask in front of a closed shop as an alternate employment at melur road in Madurai./express photo/k.k.sundar ",2020-08-09 10:59:47+00:00,22,30,,#lockdown
470,"+1. Also, INR 17100 cr for 8 cr farmers works out to INR 2137. As we have completed 139 days of Covid-19 lockdown, this works out to INR 15 per day per farmer. Enough for a cup of tea for 2-3 persons. ",2020-08-09 10:57:29+00:00,83,126,,
471,"We were so excited to take part in @_otherrichard ‘s project “The Lost Fringe”, which documents the performers and spaces from 2020’s cancelled Ed Fringe. Here’s our girl Urs from her lockdown bathtub Follow them to check out the rest of the series! ",2020-08-09 10:56:33+00:00,13,90,@_otherrichard,
472,"Roads deserted during the total lockdown, at Mettupalayam Road in Coimbatore on Sunday. @haisat2005 @shibasahu2012 @xpresstn @NewIndianXpress",2020-08-09 10:55:20+00:00,20,23,@haisat2005 @shibasahu2012 @xpresstn @NewIndianXpress,
473,This one made me think of our Russian friend ⁦@blackjackandh00⁩ who hasn’t been able to visit her parents Dacha this year due to lockdown ‘ Summer at the Dacha ‘ by Sergei Arsenievich Vinogradov ,2020-08-09 10:49:46+00:00,27,113,@blackjackandh00,
474,Modi govt's detrimental policies. Unplanned lockdown wreaks havoc in MSME sector. 11 crore workers lost wages. #RozgarDo,2020-08-09 10:47:07+00:00,71,90,,#RozgarDo
475,From their own numbers: #BorisJohnson at pains to admit publicly that easing of #Lockdown restrictions did not result in an increase in #COVID19 infection rates. So why are they continuing with the fear mongering and #NewNormal propaganda? More here...,2020-08-09 10:46:44+00:00,93,129,,#BorisJohnson #Lockdown #COVID19 #NewNormal
476,"Remember those long-ago early lockdown days back in March when I suggested reading The Unknown Ajax together and wondered whether anyone would join in? Well, tonight at 7pm the #GeorgetteHeyerReadalong will start our sixth book - The Quiet Gentleman. Gervase has returned!",2020-08-09 10:44:50+00:00,10,75,,#GeorgetteHeyerReadalong
477,"Solskjær: ""Phil [Jones] has been following an individualised training programme during the post-lockdown period to optimise recovery from a knee problem."" #mulive [mu]",2020-08-09 10:38:26+00:00,135,2728,,#mulive
478,"I was apolitical, slowly leaning towards the left till before the lockdowns hit. I spent the lockdown discovering the political scenario of India. Luckily found out about shams such as secularism and socialism and gradually turned into a right winger. I thank god for this.",2020-08-09 10:37:00+00:00,26,197,,
479,"Modi Govt's thoughtless and mindless policies, especially during the COVID Pandemic and lockdown that ensued have wreaked havoc, which has resulted in the employment crisis for our youth and working citizens. #RojgarDo",2020-08-09 10:36:45+00:00,19,186,,#RojgarDo
480,"I love Preston's lockdown slogan. ""Don't Kill Granny"" Easier to understand than""stay alert"". ",2020-08-09 10:34:38+00:00,17,88,,
481,"More updates are coming to @covidliveau and I want to take this opportunity to thank all my supporters and followers. I hope to deploy ""version 3"" by the end of the week. Personally, maintaining the site has been a welcome distraction during the lockdown. I ain't stoppin' ",2020-08-09 10:33:58+00:00,20,502,@covidliveau,
482,"42 yrs old labourer, who had lost his job due to coronavirus-induced lockdown, kills himself and his 3 minor daughters by jumping into well in MP' Bhind district !! But according to #IndiaToday ""Mood of the nation"" poll, 78% people think that Modi is doing best as PM #RojgarDo",2020-08-09 10:31:41+00:00,38,58,,#IndiaToday #RojgarDo
483,me wondering if I should buy one of those little bottle-green library lamps as an act of lockdown self-care pic.twitter.com/igbK4Ewb1D,2020-08-09 10:31:38+00:00,13,785,,
484,Which PM attack on Tripple Tallaaq -Modi Which PM Attack on Artical 370 -Modi Which PM took the dare to Complete Lockdown mainly Three Months. -Modi Which PM resolve the Ram Mandir Issue who was pending from 500 years -Modi Which PM thinks about the Muslims Sisters -Modi.,2020-08-09 10:30:25+00:00,70,461,,
485,A Humpback whale and its calf have delighted tourists in Costa Rican waters. The whales appeared to enjoy making an appearance for onlookers in a resort only recently reopened after the #coronavirus lockdown. Today's top stories: https://trib.al/HVQd136,2020-08-09 10:30:00+00:00,28,143,,#coronavirus
486,"We know horror's a dirty word here in the UK, but during lockdown a team of Brit's made a scary film a whole lot of people seem to like... Wanna celebrate with us? Love #HOST team. @BFI @BBCNews @SkyNews @BuzzFeedUK @HuffPostUK @KermodeMovie @Shudder_UK @guardianfilm",2020-08-09 10:28:26+00:00,12,61,@BFI @BBCNews @SkyNews @BuzzFeedUK @HuffPostUK @KermodeMovie @Shudder_UK @guardianfilm,#HOST
487,Here is the latest lockdown collaboration. Bit of a mammoth one! All in aid of @mariecurieuk,2020-08-09 10:27:16+00:00,37,86,@mariecurieuk,
488,Jobs Lost/At Risk because of Unplanned Lockdown Tourism - 4 Cr Exports - 1.5 Cr Aviation - 30 Lakh Automobile Sector - 10 Lakh #RozgarDo,2020-08-09 10:25:35+00:00,45,79,,#RozgarDo
489,Ole Gunnar Solskjaer has told club media re: Phil Jones' #UEL absence: “Phil has been following an individualised training programme during the post-lockdown period to optimise recovery from a knee problem”,2020-08-09 10:23:33+00:00,13,241,,#UEL #UEL
490,"Morally indefensible is paying out millions to donors for non existent or substandard PPE, risking the lives of front line medics. Morally indefensible is continuing to employ the man who has done more to damage the credibity of the lockdown than any other individual.",2020-08-09 10:21:24+00:00,97,488,,
491,Could we have imposed lockdown had coronavirus hit before 2014: PM @narendramodi https://www.livemint.com/news/india/could-we-have-imposed-lockdown-had-coronavirus-hit-before-2014-pm-modi-11596889820503.html via NaMo App,2020-08-09 10:20:07+00:00,101,346,@narendramodi,
492,"Official regulations behind the localised ‘lockdown’ in Kildare, Laois and Offaly - the only provision you can be actually penalised for is organising an event for more than the permitted number for people https://assets.gov.ie/83529/3ba549a4-0b58-4d3e-86b7-5fc35e934bbc.pdf",2020-08-09 10:16:25+00:00,17,63,,
493,"Can anyone please explain this stupid thought that pubs/shops will have to close to allow schools to open? How are the two connected? We need to get our lives back, lockdown is going to kill more people than covid19 ever could ",2020-08-09 10:16:08+00:00,14,76,,
494,"Hundreds of tenants in Scotland have been handed eviction notices since the beginning of lockdown, despite government advice for landlords to be flexible with renters during the pandemic. ",2020-08-09 10:06:57+00:00,87,68,,
495,"""वो माँ है, वो कुछ भी कर सकती है"" Mother love is as pure as her milk. #Corona can Lock everything but it cannot lockdown the love of a mother. A must read article. ",2020-08-09 10:06:01+00:00,39,192,,#Corona
496,Question. The High Street was dying before the Lockdown. The Lockdown has killed it off and mask wearing will bury it. Could this mean that it becomes targeted for high density housing? Might that be the plan?,2020-08-09 10:02:16+00:00,40,157,,
497,People's income has dropped by 56% due to lockdown #RozgarDo,2020-08-09 09:57:56+00:00,23,26,,#RozgarDo
498,Nothing spells deceit more than Nigeria’s COVID lockdown plans. We would have been better off if we didn’t lock anything/anyone down and trusted herd immunity plus God,2020-08-09 09:55:51+00:00,20,34,,
499,"could be a coincidence but I haven’t seen any health care workers stand up to “question the motives” of the lockdown. hard to know whether to take that at face value, or believe old mate who works part time at a pet food shop and posts 10 conspiracies a day on Facebook.",2020-08-09 09:51:04+00:00,16,105,,
