,Text,Date,Retweets,Favorites,Mentions,HashTags
629,"Everyone is missing their favourite food during this lockdown. Don't worry we are here for you. Order via Swiggy and Zomato from our Bandra, Powai, Oshiwara &amp; Juhu outlets and we will deliver your happiness. Our… https://www.instagram.com/p/B_ol7VqlweG/?igshid=c13osd33o90f",2020-05-01 05:55:10+00:00,0,0,,
630,Can't help but feel cheated. Same Swiggy meal before and after the lockdown has a 100% price markup. From 132/- to 259/- Really? Is the economy that bad already? ,2020-05-01 06:13:25+00:00,0,1,,
631,@amazonIN @Flipkart @bigbasket_com @ZomatoIN @swiggy_in Please give ur Delivery worker's Safety kit. They r doing a marvellous job during lockdown n their safety must b ur first priority. It's sad that you are not taking care of your employees We are thankful for their service,2020-05-01 07:03:00+00:00,0,0,@amazonIN @Flipkart @bigbasket_com @ZomatoIN @swiggy_in,
632,@Zomato very poor service... Zomato is not concerned about your current order.. taking full advantage of lockdown. #zomato v. poor in customer obsession ,2020-05-01 08:24:46+00:00,0,0,@Zomato,#zomato
633,"""Both Swiggy and Zomato have raised commissions from 22% to 23% since the lockdown, citing a 65-70% plunge in orders...That could force restaurants to rethink delivery, or who does the delivery"" https://the-ken.com/story/new-math-for-restaurants/ in-restaurant dining and delivery will change forever",2020-05-01 10:46:27+00:00,0,0,,
634,"@Amul_Coop take a note!! During this sensitive period of lockdown, Amul butter is delivered hua @swiggy_in without the outer cover. Happened twice both the times same issue!! Is this how safety protocols have been followed???? ",2020-05-01 13:01:45+00:00,0,0,@Amul_Coop @swiggy_in,
635,"@Amul_Coop take a note!! During this sensitive period of lockdown, Amul butter is delivered hua @swiggy_in without the outer cover. Happened twice both the times same issue!! Is this how safety protocols have been followed????",2020-05-01 13:01:45+00:00,0,0,@Amul_Coop @swiggy_in,
636,I stopped eating maggi long time back and Even if i can i will eat once or twice in a month maximum. I just fixed my food routine in lockdown now will re evaluate today to go further. I can cook but don't have sufficient utensils to prepare it. It's okay sir will do my best.,2020-05-01 13:04:14+00:00,0,1,,
637,Please clarify....is this true or not.... Do u think lockdown is a joke....,2020-05-01 13:33:54+00:00,0,0,,
638,@narendramodi sir please allow hotels to delivery online food sir.I am a delivery boy in swiggy sir we have no work in lockdown time.please allow hotels to delivery online food.swiggy and Zomato delivery boys families are struggling for food.Please help sir.,2020-05-01 13:44:09+00:00,0,0,@narendramodi,
639,@rashtrapatibhvn sir please allow hotels to delivery online food sir.I am a delivery boy in swiggy sir we have no work in lockdown time.please allow hotels to delivery online food.swiggy and Zomato delivery boys families are struggling for food.Please help sir.,2020-05-01 13:44:44+00:00,0,0,@rashtrapatibhvn,
640,@AmitShah sir please allow hotels to delivery online food sir.I am a delivery boy in swiggy sir we have no work in lockdown time.please allow hotels to delivery online food.swiggy and Zomato delivery boys families are struggling for food.Please help sir.,2020-05-01 13:45:04+00:00,0,0,@AmitShah,
641,sir please allow hotels to delivery online food sir.I am a delivery boy in swiggy sir we have no work in lockdown time.please allow hotels to delivery online food.swiggy and Zomato delivery boys families are struggling for food.Please help sir.,2020-05-01 13:45:46+00:00,0,0,,
642,@SwiggyCares @swiggy_in I have ordered groceries during Lockdown through swiggy and it was my pleasure that swiggy has delivered the same during this covid 19 situation. Apart from this right now it's not working in Bhatinda and Bhatinda is also in gree zone please guide.,2020-05-02 02:42:48+00:00,0,0,@SwiggyCares @swiggy_in,
643,@swiggy_in Thanks swiggy for delivering food to us during lockdown.Your company is most money minded &amp;inhuman thing ever exist on earth . During lockdown you are not giving swiggy super membership &amp; charging heavily for each delivery.shame on you.Have some humanity,2020-05-02 05:06:47+00:00,0,0,@swiggy_in,
644,@SwiggyCares swiggy me mane bhi kam kiya lockdown lagne ke bad idi band he lakin Dusre swiggy patner ko 7 din ka payment de rahi he or ham ko mahi esa kyo ,2020-05-02 05:51:08+00:00,0,0,@SwiggyCares,
645,@ninjacart @swiggy_in very nice veggies at great prices . Keep it up . Please keep same prices and delivery even after lockdown ,2020-05-02 07:09:01+00:00,1,9,@ninjacart @swiggy_in,
646,@ZomatoIN @Zomato @zomatocare #India is under #lockdown because of virus and you guys are promoting #contaminated #food to peoples. Thanks for this. @swiggy_in @SwiggyCares Order No 2066182005,2020-05-02 07:17:23+00:00,0,0,@ZomatoIN @Zomato @zomatocare @swiggy_in @SwiggyCares,#India #lockdown #contaminated #food
647,Our small gig of 12-15k people a day in Delhi @ManMundra @TajinderBagga Served 4.7 lac+ meals since lockdown began Help us out if you wish to people :) #LetsDoMore,2020-05-02 10:36:40+00:00,0,0,@ManMundra @TajinderBagga,#LetsDoMore
648,Great #Kerala #food in #Bangalore. Simply South by YummyEats. Lockdown days it saved the hungry South Indians here:) @ZomatoIN @Zomato,2020-05-02 11:27:24+00:00,1,1,@ZomatoIN @Zomato,#Kerala #food #Bangalore
649,"Wonderful. If anyone want to help, we are also operating food distribution in Udaipur, Rajasthan since lockdown and it is going on but more needy are there.",2020-05-02 12:09:42+00:00,0,0,,
650,End Your Cravings For #Sweets &amp; #Snacks !! Order @SurbhiMumbai on #Zomato &amp; #Swiggy at your Doorsteps Best Safety Standards Followed Along with Proper Sanitization of Kitchen Area #SurbhiSweetsandSnacks #LockDown #HomeDelivery #Surbhispecial #foodie #Malad #Borivali #goregaon,2020-05-02 12:16:36+00:00,0,0,@SurbhiMumbai,#Sweets #Snacks #Zomato #Swiggy #SurbhiSweetsandSnacks #LockDown #HomeDelivery #Surbhispecial #foodie #Malad #Borivali #goregaon
651,"@KTRTRS Hello Sir, can the food delivery services like Swiggy and Zomato be restarted during this lockdown in Hyderabad? They promise to be taking precautions. It will be a great help to people like me staying away from home and with no kitchens to cook food.",2020-05-02 12:36:07+00:00,0,0,@KTRTRS,
652,"Is there any services to get a meal near hotel caspia pro hinjawadi pune ? Due to lockdown @swiggy_in @SwiggyCares and other online platforms are not available there, I'm in need of food right now. Any suggestions @HinjawadiVoice @Pune",2020-05-02 14:12:28+00:00,0,0,@swiggy_in @SwiggyCares @HinjawadiVoice @Pune,
653,This is to bring in your kind notice how zomato home delivery has been started during lockdown. Who has given them permission. Does it comes under emergency services? @ZomatoIN @Zomato @AnitaBhadelajm @mpbhagirathbjp @RaghusharmaINC @RajCMO @Ajmer_Police @ShekhawatNihal,2020-05-02 14:37:22+00:00,0,1,@ZomatoIN @Zomato @AnitaBhadelajm @mpbhagirathbjp @RaghusharmaINC @RajCMO @ShekhawatNihal,
654,Sir aise halat chal raha hai iske bare mein to sochana chahie tha Aap chahte to lockdown ke bad yah kar sakte the 1 to market mein samay order nahin hai aur upar se hamari MG kam kar di gai hai Raat din ek kar ke ham swiggy ki help karte Hain Apni Jaan per khelkar km order dene ,2020-05-02 17:54:04+00:00,0,0,,
655,@vivekanandahr appreciate standing by various essential delivery companies. We have warehouse storage space to offer if it is going to help @bounceshare &amp; it's community in making lives of millions easy@safety of their homes. Also in changing consumer dynamics post lockdown.,2020-05-02 18:12:21+00:00,1,1,@vivekanandahr @bounceshare,
656,Hi @Zomato I am a @ZomatoGold member since during the lockdown all your services are stopped in my city #Hyderabad and I am not getting any benefit of your service will you extend my @ZomatoGold membership to the duration to which you are not able to provide any services.,2020-05-02 20:45:17+00:00,1,0,@Zomato,#Hyderabad
657,"PM @narendramodi please force @Twitter to function in India only if @SetuAarogya App is running on the phone. Just like What @Zomato is doing for their delivery people. Same for @WhatsApp @YouTube or any major app If they do not comply BAN them, better than a longer Lockdown!",2020-05-02 23:23:11+00:00,0,0,@narendramodi @Twitter @SetuAarogya @Zomato @WhatsApp @YouTube,
658,@swiggy_in kind request of continuing of swiggy grocery and meat even after lockdown. As behaviour of boys and rate of products both are fantastic and better then street vendors. @mybmc,2020-05-03 05:22:02+00:00,0,0,@swiggy_in @mybmc,
659,Appreciation tweet to @swiggy_in for their #SwiggyGenie service. Used it a couple of times and I’m grateful and thankful to you’ll and the delivery partners for making life easier during this lockdown. #thankyou #mumbai #Lockdown3,2020-05-03 06:19:43+00:00,1,17,@swiggy_in,#SwiggyGenie #thankyou #thankyou #mumbai #Lockdown3
660,"@Zomato @ZomatoIN thank you for the clean , safe , and fast food delivery , Very satisfied with your service during lockdown days ",2020-05-03 06:25:01+00:00,0,2,@Zomato @ZomatoIN,
661,"Wishing you both a wonderful Anniversary, good health, lots of love &amp; for the 25th some ideas in #lockdown 25 1) Push ups 2) Minutes of silence 3) Minutes of talk with no interruptions 4) Roses/Dishes ordered vide @DunzoCare @swiggy_in &amp; hey @vyasshruti since you likes my GIFs. https://twitter.com/Mohansinha/status/1256842449806188546",2020-05-03 08:08:00+00:00,0,1,@DunzoCare @swiggy_in @VyasShruti,#lockdown
662,@Zomato app is working on their delivery people only if @SetuAarogya is running on their phones This can be done to all major apps and We can have ~500 millions people which will make it easier to lift Lockdown more safely Longer Lockdown or force few apps Simple Choice!,2020-05-03 08:19:34+00:00,0,0,@Zomato @SetuAarogya,
663,During the lockdown first thing I did was hang the measuring spoons and cup on the kitchen tiles. That’s cause intuitive cooking just doesn’t work for me. I get too excited in the middle and become all master chef and we have to order from Swiggy!,2020-05-03 12:13:46+00:00,1,1,,
664,@SwiggyCares @swiggy_in is taking advantage of this lockdown. See 99 rs soggy fries. ,2020-05-03 13:27:55+00:00,0,0,@SwiggyCares @swiggy_in,
665,"The virus made everything worse! Due to lockdown, no pastry shop is open! Ordered on Zomato &amp; had to purchase it from afar! That Indian bakery 'Dough Knots' couldn't even write my entire name &amp; look the way they presented my Birthday Cake! Messy! #Birthday #birthdaygirl",2020-05-03 13:28:05+00:00,0,1,,#Birthday #birthdaygirl
666,@ZomatoIN is there a possibility that my zomato gold membership gets extended? Since most of it got wasted during the lockdown period. ,2020-05-03 16:23:11+00:00,0,0,@ZomatoIN,
667,@swiggy_in thank you for providing swiggy gennie services in this lockdown.. I could get a home made cake from my sister on my marriage anniversary. Thank u for ur excellent services. Hats off to all ur delivery executive.,2020-05-03 19:41:27+00:00,0,0,@swiggy_in,
668,This will help @ZomatoIN @swiggy_in Employees and we can follow the lockdown in a better way as this will eradicate the queqe outside wine shops... Online payment and Aadhar mandatory for minors age clause... @PMOIndia @AmitShahOffice @ArvindKejriwal @narendramodi @LtGovDelhi,2020-05-04 01:30:52+00:00,0,0,@ZomatoIN @swiggy_in @PMOIndia @AmitShahOffice @ArvindKejriwal @narendramodi @LtGovDelhi,
669,"One thing #lockdown has taught is that cooking own food is far more healthy than the convenience of swiggy or zomato. Making a resolution to not go for these unless unavoidable things happen. Then too, going to the restaurant is to be the first choice.",2020-05-04 03:21:41+00:00,1,5,,#lockdown
670,Dear @deepender goyal. @Zomato lockdown me agar aapke delivery partner kaam nahi kar pa Rahe to Kya aap unka rate card kam kar Doge???? Shame on u,2020-05-04 04:03:10+00:00,0,2,@deepender @Zomato,
671,"We say we want them 4 our need, But do they want us to be safe &amp; fine? Zomato guys celebrating lockdown on public places by chatting, enjoying, gathering, gossiping without following rules. A pic of now bt an everyday scene. how safe we are???@mybmc @MumbaiPolice @mid_day",2020-05-04 05:18:49+00:00,0,0,@mybmc @MumbaiPolice @mid_day,
672,"We say we want them 4 our need, But do they want us to be safe & fine? Zomato guys celebrating lockdown on public places by chatting, enjoying, gathering, gossiping without following rules. A pic of now bt an everyday scene. how safe we are???@mybmc @MumbaiPolice @mid_day",2020-05-04 05:18:49+00:00,0,0,@mybmc @MumbaiPolice @mid_day,
673,"Swiggy's massive pivot from food deliveries to hyperlocal deliveries has been one of the most under-reported stories. Not anymore, as @KunalTalgeri does a fabulous deep dive into Swiggy's efforts to make business model lemonade from lockdown lemons ",2020-05-04 05:43:48+00:00,0,3,@KunalTalgeri,
674,"@sambitswaraj @myogiadityanath Sir Jay Shri Ram , I have a suggestions for Liquor sale without lockdown bracking. We have to buildup a order pickup time slot system to sale liquor like Zomato , Swiggy,",2020-05-04 05:44:03+00:00,0,0,@sambitswaraj @myogiadityanath,
675,@Zomato Thank You for extending the Zomato Gold Membership by 2 Months for Free. Real nice initiative amidst this Lockdown.,2020-05-04 05:50:49+00:00,0,2,@Zomato,
676,"With food orders plummeting after the #Covid19 lockdown, foodtech unicorn Swiggy has since put its weight behind its concierge service 'Genie' and grocery delivery. But will Swiggy’s greatest strength—food ordering—impede its diversification? https://bit.ly/3d8kdOb",2020-05-04 06:30:00+00:00,3,6,,#Covid19
677,What is more risky ? Getting Amazon delivery of non essentials say like a TV or food from Zomato / swiggy ? #lockdown #Lockdown3 #EssentialAndExcluded,2020-05-04 06:56:28+00:00,0,0,,#lockdown #Lockdown3 #EssentialAndExcluded
678,Whisky should be deleiver at home by swiggy... Zomato... Or any other new app... Isse kya benefit hoga:- 1. Logo ki bheed nahi lagegi 2. Lockdown ka palan hoga 3. Public ki demand puri hogi 4. Govt ko tax proper milega 5. Whisky sale ka proper data rahega.. Safety will increase,2020-05-04 07:36:42+00:00,1,2,,
679,"Sir, it's very disturbing to see how people have spoiled the 40 days of lockdown in just a single day just for liquor. Can the liquor shops be closed and make it only online by swiggy, zomato and dunzo, so that we can stop those crazy lines outside wine shops. Just a request. ",2020-05-04 08:51:59+00:00,0,0,,
680,"@KTRTRS Dear Sir, can the food delivery services like Swiggy etc, be restarted during this lockdown in Hyderabad? They promise to be taking precautions. It will be of great help for people like me staying away from home and with no kitchens to cook food. @KTRoffice @TelanganaCMO",2020-05-04 09:05:43+00:00,0,0,@KTRTRS @KTRoffice @TelanganaCMO,
681,"@swiggy_in @SwiggyCares Due to lockdown I wasn't able to use the SUPER benefit. Is there any refund or extension of the same ? If either can't be done, I say it would be a good bye. #Alwayspreferredyou ",2020-05-04 09:07:46+00:00,0,0,@swiggy_in @SwiggyCares,#Alwayspreferredyou
682,"@Zomato Please call me its urgent, i have order issue and its really tough to go out and have a food outside during lockdown Please send me DM link",2020-05-04 09:10:01+00:00,0,0,@Zomato,
683,The madness and chaos witnessed outside liquor shops in Delhi seems to suggest that lockdown impact is going to go for a toss. Why does the Delhi govt not allow online delivery? @ArvindKejriwal @msisodia You can partner with @swiggy_in @Zomato @amazonIN and help deliver.,2020-05-04 09:13:27+00:00,0,2,@ArvindKejriwal @msisodia @swiggy_in @Zomato @amazonIN,
684,@Zomato dear friends ye Zomato itni achhi company h ki agar Inka koi rider lockdown ki wajah se kaam par nahi aa pata h to ye uska ratecard kam Kar dete h. Or kitna niche giroge . Shame on u . Plz boycot zomato,2020-05-04 11:12:23+00:00,0,0,@Zomato,
685,"@narendramodi ji Liquor shops opening it's a good but looking at d huge crowds outside d liquor shop with no respect for social distancing will cause disaster,all good done during the lockdown will be a total waste,either close it or make it available through swiggy or Zomato",2020-05-04 13:48:47+00:00,0,0,@narendramodi,
686,Sir I need help for ur trust because iam working in Zomato but now iam not able work above 40 days because of lockdown my son's r studying iam a widow so I need help pl help to my family,2020-05-04 14:08:11+00:00,0,0,,
687,@ysjagan sir I like your attitude As iam in Chennai iam working in Zomato after lockdown no help to my family because iam a widow two sons studying pl help as a request to eat,2020-05-04 14:53:36+00:00,0,0,@ysjagan,
688,"After opening the Lockdown seeing the Bad Situation at the Wine shops, would like to suggest to kindly To avoid such Distress kindly make the Delivery of Liquor Online putting extra delivery charge on it ..either thru Swiggy or any other delivery Source.this is just a suggestion ",2020-05-04 14:54:24+00:00,0,0,,
689,@sardesairajdeep Option1: how about a delivery app for alcohol like swiggy zomato? Maybe special permission during the lockdown. Option 2: Delivery of alcohol from local wine stores for a while(say 10 days). This would maintain social distancing and quench peoples thirst.,2020-05-04 16:19:42+00:00,0,0,@sardesairajdeep,
690,I feel liquour shops in all red zone areas should b discontinued vt immediate effect @ZomatoIN @swiggy_in r delivering food why can't they deliver liquor? @narendramodi a v good job was done by extending the lockdown.why r we taking ourselves back to square 1 #liquor #COVIDー19,2020-05-04 17:08:37+00:00,36,89,@ZomatoIN @swiggy_in @narendramodi,#liquor #COVID
691,"@ArvindKejriwal Sir, under the circumstances you should allow and promote home deliveries even for liquor. This can create a safe environment amid lockdown and also can keep record of people for furthur further quarantine purposes. Please! @SwiggyCares @Zomato @Uber @Olacabs",2020-05-04 17:52:50+00:00,0,0,@ArvindKejriwal @SwiggyCares @Zomato @Uber @Olacabs,
692,"@PMOIndia Sir, under the circumstances you should allow and promote home deliveries even for liquor. This can create a safe environment amid lockdown and also can keep record of people for furthur further quarantine purposes. Please! @SwiggyCares @Zomato @Uber @Olacabs",2020-05-04 17:53:03+00:00,0,0,@PMOIndia @SwiggyCares @Zomato @Uber @Olacabs,
693,"@drharshvardhan Sir, under the circumstances you should allow and promote home deliveries even for liquor. This can create a safe environment amid lockdown and also can keep record of people for furthur further quarantine purposes. Please! @SwiggyCares @Zomato @Uber @Olacabs",2020-05-04 17:53:40+00:00,0,0,@drharshvardhan @SwiggyCares @Zomato @Uber @Olacabs,
694,"#COVID19 Sir, under the circumstances you should allow and promote home deliveries even for liquor. This can create a safe environment amid lockdown and also can keep record of people for furthur further quarantine purposes. Please! @SwiggyCares @Zomato @Uber @Olacabs",2020-05-04 17:54:04+00:00,0,0,@SwiggyCares @Zomato @Uber @Olacabs,#COVID19
695,@Siva_Kartikeyan sir iam a Zomato rider after lockdown iam not able to deliver food iam widow having two sons no money to eat pl help as request,2020-05-04 18:13:09+00:00,0,0,@Siva_Kartikeyan,
696,@ArvindKejriwal sir how can u say this 2 ur people that u have to learn to live vt corona..whch leader talks like this..t thing what has happened today in Delhi can take a disastrous turn&amp;the situation will get out of hand..what we have achieved by month long lockdown vl go waste,2020-05-04 20:31:17+00:00,0,1,@ArvindKejriwal,
697,"Hi Sagar! We have already extended all existing Gold memberships for two months. If the lockdown goes on for longer, we will extend the memberships even further. We want you to use Zomato Gold and will leave no stone unturned to make sure that you do. Stay safe and take care!",2020-05-05 03:38:30+00:00,0,1,,
698,@Zomato already done this with their delivery people. @Zomato delivery app works only if @SetuAarogya is running on the phone. Why can't this be done with these other major apps? We can't stay in Lockdown for longer and at the same time can't lift the Lockdown without safety!,2020-05-05 04:29:34+00:00,0,0,@Zomato @Zomato @SetuAarogya,
699,"With the Lockdown process being eased out, restaurants are being opened in many parts of the country. Hence, we are back with more exciting offers. Now, on Zomato get flat 20% off (up to Rs 50) + Special Vouchers via Paytm. Read on… https://www.alltrickz.com/food/zomato-off-paytm/",2020-05-05 05:26:33+00:00,0,0,,
700,"Har occasion ko happy banado! Now in lockdown #celebrate your #birthday like never before! BTW delivers the same at all locations. Order the same, #eat the same, and #celebrate the same! We're available to order through #Zomato and #Swiggy. Order Now! https://www.zomato.com/ncr/restaurants/btw",2020-05-05 06:41:56+00:00,0,1,,#celebrate #birthday #eat #celebrate #Zomato #Swiggy
701,@Zomato @ZomatoIN I order grocery during lockdown bt my whole icream leaked from packet and damage all other product just becuse of hotness outside its very bad happen I just wanna want refund of my product,2020-05-05 06:55:36+00:00,0,0,@Zomato @ZomatoIN,
702,"@Zomato First You take orders and money and at time of delivery you cancel my order and delevery boy switch off his mobile , What a strategy in lockdown people are sleeping without food and you also earn without giving food ",2020-05-05 08:10:50+00:00,0,0,@Zomato,
703,"@ZomatoIN @Zomato First You take orders and money and at time of delivery you cancel my order and delevery boy switch off his mobile , What a strategy in lockdown people are sleeping without food and you also earn without giving food ",2020-05-05 08:12:19+00:00,0,0,@ZomatoIN @Zomato,
704,That's an awesome thought but after seeing the condition ystrdy I guess enforcing this at the moment wont be good..as people are already agitated and mentally in a bad shape coz of lockdown..total prohibition shoulnt be enforced as of now and it should be done one step at a time,2020-05-05 08:21:21+00:00,0,0,,
705,@swiggy_in and @ZomatoIN should really consider home delivery of liquor which might be a huge boost for y’all #lockdown,2020-05-05 10:21:08+00:00,0,0,@swiggy_in @ZomatoIN,#lockdown
706,@swiggy_in I place a order and it confirm but delivery boy told restaurant closed what the hell is going on during the lockdown when u don’t have proper knowledge that restaurant should open or not how can your company revived orders . ,2020-05-05 10:44:07+00:00,0,0,@swiggy_in,
707,"Late night gossips, Birthday pe GPL (Gaand Pe Laaath),Swiggy-Zomato 24×7,Akha Hostel apne baap ka waala feeling, Hostel Ka Khaana tatti (mutual agreement), Kuch hi din bache the yeh sabh enjoy krne ! Ghar baithne pr Hostel ki yaadh jyaada aa rhi h. Miss my Hostel Days. #lockdown ",2020-05-05 10:58:25+00:00,0,3,,#lockdown
708,Seriously! Govt could have done a proper planning before directly opening it for all.....swiggy etc could have been used for delieveries...total failure of the lockdown with 4000 cases and 190 deaths in single day...has govt forgotten about coronavirus and worried about revenues,2020-05-05 12:09:05+00:00,0,0,,
709,"Just a suggestion for all State governments, start alcohol sale through zomato and swiggy, so that people will not avoid social distancing, also add 70% covid tex on that like Delhi government and use this covid tex to increase covid test during lockdown, it will definitely help!",2020-05-05 12:20:35+00:00,0,1,,
710,"""Investors are bullish since the market for eating-in led by Swiggy turned into cooking-in almost overnight after a nationwide lockdown since March""",2020-05-05 12:29:32+00:00,0,1,,
711,"@PMOIndia please start home delivery of liquor. Use zomato , Swiggy etc. Please do not give away the advantage we gained in first 40 days of lockdown",2020-05-05 15:08:45+00:00,1,0,@PMOIndia,
712,"@narendramodi please start home delivery of liquor. Use zomato , Swiggy etc. Please do not give away the advantage we gained in first 40 days of lockdown",2020-05-05 15:23:18+00:00,0,0,@narendramodi,
713,You’re blessed when you can have a meal like this in these lockdown times. Ordered some of my favourites from #chinchinchujuhu today and boy was it fab! You can order through Zomato or Swiggy too. minakshichaudhri… https://www.instagram.com/p/B_z8j8xJQlH/?igshid=z1uokqouy301,2020-05-05 15:44:36+00:00,0,1,,#chinchinchujuhu
714,@zomatocare @Zomato @ZomatoIN Are you guys sourcing vegetables from farmers.I know a farmer who is stuck with a huge stock of red and yellow capsicum and unable to sell or transport due to the COVID-19 lockdown.can you please help or put me in touch with someone who can,2020-05-05 17:47:49+00:00,0,0,@zomatocare @Zomato @ZomatoIN,
715,"True that, Sir. As a temp bachelor staying away from family due to work &amp; the lockdown, finding the last 2 days really painful as no outlets are open after 7pm, though Swiggy &amp; Zomato are operational. How can these essential services serve us food if the kitchens are shut?.. SOS",2020-05-05 18:21:04+00:00,0,1,,
716,"Dear @swiggy_in @SwiggyCares V appreciate u guys helping us get stuff during these uncertain times. But be a lil considerate towards customers as well. Rs. 75 delivery charge 4 Rs. 146 worth delivery s too much. bear in mind tat due 2 d lockdown, v have also faced paycuts &amp; wt nt ",2020-05-06 01:28:22+00:00,0,0,@swiggy_in @SwiggyCares,
717,Swiggy during this lockdown period better to eat hygiene rather than taste... If ur dishes are tasty then it's a boon,2020-05-06 04:35:24+00:00,0,0,,
718,"@narendramodi @AmitShah @PMOIndia @himantabiswa The opening of liquor shops everywhere has totally defeated the purpose of lockdown..governments should allow only home delivery of liquor which can be done through the chains like Swiggy,Zomato,etc. for a limited period of time.",2020-05-06 05:04:49+00:00,0,0,@narendramodi @AmitShah @PMOIndia @himantabiswa,
719,A lot of brands are setting up dedicated stores on Swiggy &amp; Zomato. I am guessing this will continue once the lockdown is lifted. But wonder if these are viable in the long term. Probably a new model could evolve? @abezack,2020-05-06 07:09:31+00:00,0,4,@abezack,
720,Yummy fresh home made style phulka in the Indian Platter.Made with safety and love.Check out The ON Cafe on @Zomato! http://zoma.to/r/18662181 Swiggy https://lnkd.in/fS6Gsfc #theoncafe #onlynutrition #lockdown #zomato #swiggy #qurantine #orderonline #freshfood #takeaway #kolkata – at The On Café,2020-05-06 08:54:46+00:00,0,2,@Zomato,#theoncafe #onlynutrition #lockdown #zomato #swiggy #qurantine #orderonline #freshfood #takeaway #kolkata
721,"To reduce dependence on aggregators such as #Swiggy and #Zomato hit hard by the Chinese #WuhanCoronaVirus and the lockdown &amp; to grow in the future, different from the pre-coronavirus world the restaurants comes at a common loyalty programme, held in #Delhi by the NRAI on May 6",2020-05-06 11:26:50+00:00,0,0,,#Swiggy #Zomato #WuhanCoronaVirus #Delhi
722,"Anxiety and doubts mount during the #pandemic over the safety of eating home delivered #food, while corporates insist there's no cause for concern @Amitabhjoshi555 @Zomato @swiggy_in #hygiene #fooddelivery #lockdown #coronavirus",2020-05-06 12:34:25+00:00,3,4,@Amitabhjoshi555 @Zomato @swiggy_in,#pandemic #food #hygiene #fooddelivery #lockdown #coronavirus
723,Navane Mysorepak for sweet lovers If you want to start healthy sweets during lockdown we recommend you try. Place order on Zomato or SWIGGY Stay home stay safe. https://www.instagram.com/p/B_2PkUApAjo/?igshid=19o8a5qylugsi,2020-05-06 13:09:09+00:00,0,0,,
724,Also highly unprofessional @Paytm 1) I book 2 flight tickets which get cancelled due to Covid-19 lockdown But @PaytmTravel @PaytmTravelCare doesn’t bother to tell status of refund 2) I buy a travel pass but Zomato Promo Code doesn’t work @Paytmcare doesn’t care to solve it,2020-05-06 14:41:09+00:00,0,0,@Paytm @PaytmTravel @PaytmTravelCare @Paytmcare,
725,"Indian food delivery company Zomato aims to branch out into delivering alcohol, according to a document seen by Reuters, as it seeks to cash in on high demand for booze during the country’s coronavirus lockdown ",2020-05-06 14:51:07+00:00,49,75,,
726,"NEW DELHI Indian food delivery company @Zomato aims to branch out into delivering #alcohol, according to a document seen by @ReutersIndia, as it seeks to cash in on high demand for booze during the country’s #coronavirus lockdown. ",2020-05-06 15:04:03+00:00,1,1,@Zomato @ReutersIndia,#alcohol #coronavirus
727,"Indian food delivery company #Zomato aims to branch out into delivering alcohol, according to a document seen by Reuters, as it seeks to cash in on high demand for booze during the country's #coronavirus #lockdown. #liquor https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/zomato-targets-push-into-alcohol-deliveries/articleshow/75580738.cms",2020-05-06 15:08:24+00:00,17,54,,#Zomato #coronavirus #lockdown #liquor
728,Good business opportunity...am sure Swiggy will also join in. Key issue is policy - center and states should allow this (and delivery of other 'non essentials')! This no e-commerce for 'non essentials' has been a wrong policy from day-1 of the lockdown. ,2020-05-06 15:14:43+00:00,2,39,,
729,Good business opportunity...am sure Swiggy will also join in. Key issue is policy - center and states should allow this (and delivery of other 'non essentials')! This no e-commerce for 'non essentials' has been a wrong policy from day-1 of the lockdown. https://m.economictimes.com/small-biz/startups/newsbuzz/zomato-targets-push-into-alcohol-deliveries/articleshow/75580738.cms,2020-05-06 15:14:43+00:00,2,39,,
730,"Indian food delivery company Zomato aims to branch out into delivering alcohol, according to a document seen by Reuters, as it seeks to cash in on high demand for booze during the country's coronavirus lockdown. #liquor ",2020-05-06 16:31:40+00:00,0,3,,#liquor
731,".@Zomato targets push into alcohol deliveries @EconomicTimes Zomato aims to branch out into delivering alcohol, according to a document seen by @Reuters, as it seeks to cash in on high demand for booze during the country's #coronavirus #lockdown #alcohol https://m.economictimes.com/small-biz/startups/newsbuzz/zomato-targets-push-into-alcohol-deliveries/articleshow/75580738.cms?utm_source=twitter_amp&amp;utm_medium=social&amp;utm_campaign=socialsharebuttons",2020-05-06 17:44:31+00:00,0,0,@Zomato @EconomicTimes @Reuters,#coronavirus #lockdown #alcohol
732,"Why dont the government just ally w Swiggy Zomato to deliver liquor all over? I mean it will save time, there won’t be rush, lockdown will be maintained. A proper win win",2020-05-06 20:38:54+00:00,0,0,,
733,"NEW DELHI: Food delivery company Zomato aims to branch out into delivering alcohol, according to a document seen by Reuters, as it seeks to cash in on high demand for booze during the country’s coronavirus lockdown. #alcoholdelivery #Alcoholhomedelivery #https://newsstore247.com/zomato-targets-push-into-alcohol-deliveries-report-times-of-india/",2020-05-06 22:42:25+00:00,0,0,,#alcoholdelivery #Alcoholhomedelivery
734,"Imagine going through lockdown at a time when there wasn't any broadband, Netflix, Amazon, Zoom, Whatsapp, Zomato etc etc. Now thank your stars #timing",2020-05-06 23:20:08+00:00,0,1,,#timing
